,degree,cc
13015711,185,0.5652173913043478
229144245,55,1.0
225649382,55,1.0
227742472,55,1.0
225797989,55,1.0
208379766,55,1.0
227190647,55,1.0
200007551,55,1.0
11648968,55,1.0
162627572,55,1.0
210010440,36,1.0
40749602,36,1.0
185758770,36,1.0
207559236,36,1.0
31921742,36,1.0
235477108,36,1.0
204836474,36,1.0
43478912,36,1.0
182770563,36,1.0
188049080,36,1.0
193149624,36,1.0
224977597,36,1.0
139124672,46,0.6618357487922706
209682120,44,0.7145877378435518
204791771,36,1.0
206850273,36,1.0
25529072,36,1.0
204886001,36,1.0
224309750,36,1.0
226034003,42,1.0
13353978,84,0.4228341939185313
201630736,42,1.0
9101358,64,0.628968253968254
11420718,42,1.0
143348032,42,1.0
131136082,42,1.0
126760542,64,0.628968253968254
212830572,64,0.628968253968254
190475636,42,1.0
187205281,42,1.0
173986732,42,1.0
150707892,42,1.0
4873654,131,0.5673517322372285
193198296,42,1.0
88989672,42,1.0
187499500,42,1.0
19761901,42,1.0
206409967,42,1.0
207698159,42,1.0
195160818,42,1.0
6554104,42,1.0
12869684,148,0.7375436661150947
210996309,19,1.0
210759769,33,1.0
121219252,33,1.0
76557592,19,1.0
183975207,33,1.0
151004462,33,1.0
193185073,19,1.0
63974392,33,1.0
195923312,33,1.0
218234276,148,0.7375436661150947
232828338,33,1.0
199369204,33,1.0
185576959,19,1.0
186275348,33,1.0
112658982,33,1.0
191202867,19,1.0
194970227,33,1.0
64596612,148,0.7375436661150947
161504992,19,1.0
10590979,125,0.4290322580645161
220569396,57,0.5877192982456141
156336952,19,1.0
67254112,19,1.0
9696099,33,1.0
90967952,33,1.0
192730021,33,1.0
213600223,169,0.5840377571146802
194486289,46,1.0
191821850,46,1.0
7446578,46,1.0
10033210,142,0.6131255618819299
190214254,82,0.5368864799759109
219881687,142,0.6131255618819299
26271982,46,1.0
199121136,46,1.0
198275329,46,1.0
195465591,46,1.0
230039931,46,1.0
204601948,46,1.0
197687995,46,1.0
216062815,46,1.0
198403375,46,1.0
211586436,46,1.0
9364879,46,1.0
11158954,46,1.0
178109922,56,0.7233766233766233
204074500,46,1.0
210777635,46,1.0
217460292,46,1.0
211525190,46,1.0
215250537,46,1.0
195151597,46,1.0
49293072,46,1.0
199989022,82,0.5368864799759109
171095912,46,1.0
183367563,142,0.6131255618819299
184807512,252,0.45604882059065327
1378581,221,0.40407239819004526
233626249,19,1.0
179391132,19,1.0
129430402,19,1.0
211096732,19,1.0
153513242,19,1.0
232140356,19,1.0
197725882,19,1.0
210099988,19,1.0
209811381,19,1.0
83705802,19,1.0
197396429,19,1.0
216843436,31,1.0
233280736,31,1.0
188406027,31,1.0
208972177,31,1.0
58170782,31,1.0
232305194,31,1.0
235236040,31,1.0
230986673,31,1.0
213057521,31,1.0
213340182,82,0.625414031918097
194955358,144,0.4133644133644134
235518057,36,1.0
27231382,46,1.0
158765232,107,0.5947804619996473
197963967,46,1.0
91686092,214,0.4793997630643675
7240958,36,1.0
189021447,46,1.0
204879146,36,1.0
104927542,46,1.0
195646817,82,0.625414031918097
206867914,46,1.0
192727512,46,1.0
219650522,46,1.0
183350751,36,1.0
213736929,142,0.6132254520027969
225411560,46,1.0
90921472,46,1.0
187912737,46,1.0
220689974,46,1.0
129186362,46,1.0
157883962,46,1.0
193361475,118,0.537447486600029
7795287,36,1.0
173732462,46,1.0
207103665,36,1.0
11090612,46,1.0
79867612,46,1.0
141052652,46,1.0
123140862,36,1.0
155813632,86,0.5102599179206566
196422415,46,1.0
194000660,46,1.0
194674452,46,1.0
199105305,46,1.0
221375290,46,1.0
184786842,46,1.0
13140896,46,1.0
236342186,46,1.0
194429893,46,1.0
7499766,46,1.0
220008442,46,1.0
206274915,134,1.0
195748903,205,0.5651362984218078
231526447,134,1.0
140282962,134,1.0
198073437,197,0.5923029110121206
215294045,134,1.0
209696870,134,1.0
181178472,134,1.0
11048073,134,1.0
219800718,147,0.8540676544590439
229161128,382,0.5631501559687238
14176436,134,1.0
219191486,134,1.0
196126919,134,1.0
194778312,134,1.0
54023392,134,1.0
220620004,134,1.0
10371310,134,1.0
201223439,134,1.0
144558352,134,1.0
61340952,134,1.0
201696537,134,1.0
203723065,134,1.0
230012234,134,1.0
59213132,134,1.0
8807761,134,1.0
232079716,134,1.0
125583742,134,1.0
61089152,147,0.8540676544590439
191463834,134,1.0
51150252,134,1.0
185499054,134,1.0
38913462,137,0.9572778016316016
15362501,134,1.0
199254470,134,1.0
199818694,134,1.0
118509002,134,1.0
187335114,134,1.0
202119626,134,1.0
130994692,134,1.0
199793164,134,1.0
115783182,134,1.0
221566519,134,1.0
57755192,134,1.0
198148666,134,1.0
72948292,134,1.0
146507332,134,1.0
192064070,134,1.0
192733804,197,0.5537138713353361
8660588,302,0.40982596642538116
69476972,220,0.4462847654628477
53516922,134,1.0
89333372,134,1.0
129185412,147,0.8540676544590439
11444874,134,1.0
193912459,134,1.0
199337612,134,1.0
12831374,134,1.0
215484062,197,0.5923029110121206
13900451,134,1.0
74004132,134,1.0
132612772,134,1.0
184964784,134,1.0
186253000,134,1.0
201320147,134,1.0
11223767,134,1.0
5195492,134,1.0
65513192,134,1.0
184178411,134,1.0
201741041,134,1.0
206963449,134,1.0
183586571,134,1.0
205220630,134,1.0
208096053,134,1.0
197678909,134,1.0
12145470,134,1.0
7811903,134,1.0
212663110,134,1.0
131810122,134,1.0
219925336,134,1.0
12807011,134,1.0
13814665,134,1.0
190185355,147,0.8540676544590439
126404502,134,1.0
223322006,134,1.0
208377762,259,0.3933435096225794
103822242,134,1.0
9919399,138,0.9446736485771713
81008572,134,1.0
208519114,134,1.0
34727902,134,1.0
223336427,134,1.0
235675673,251,1.0
96661582,251,1.0
7917813,379,0.513646326311234
9847079,251,1.0
11387190,251,1.0
137503112,251,1.0
108433852,251,1.0
222966209,251,1.0
13177289,251,1.0
186032588,251,1.0
9527842,251,1.0
197808762,251,1.0
201396861,251,1.0
183378573,333,0.6521943630377365
191537821,277,0.8479307277769058
12071613,251,1.0
222098119,309,0.7345227587946035
11674317,251,1.0
230388516,251,1.0
211034930,411,0.545961663996202
123736892,251,1.0
5129031,269,0.8780447206347445
237081513,251,1.0
9995194,251,1.0
52855772,251,1.0
209347557,288,0.7832220286488579
54121472,251,1.0
184484916,256,0.9615502450980392
220468277,251,1.0
199771301,251,1.0
191763636,251,1.0
224736458,251,1.0
31229182,251,1.0
124581142,372,0.56950120279396
185238811,251,1.0
11371804,258,0.9472747564322987
63268142,257,0.9552833171206225
12346682,251,1.0
203539792,251,1.0
195716453,251,1.0
183244164,251,1.0
224187816,251,1.0
121882052,251,1.0
192738769,251,1.0
75740642,251,1.0
150967832,251,1.0
201668158,251,1.0
36120192,251,1.0
135653032,251,1.0
215369411,251,1.0
78853842,251,1.0
201791241,251,1.0
203671396,251,1.0
203945832,251,1.0
209946506,251,1.0
190089102,251,1.0
163571642,254,0.9798948056394137
216590349,251,1.0
222689314,251,1.0
222849243,251,1.0
213899554,251,1.0
220883245,276,0.8534650856389987
186014003,251,1.0
161175862,251,1.0
236960059,251,1.0
19261791,251,1.0
13814118,251,1.0
126421352,251,1.0
6007145,251,1.0
6437259,251,1.0
199772567,356,0.5928153188795695
190888359,251,1.0
28699072,251,1.0
199752166,251,1.0
209914409,251,1.0
162241072,251,1.0
8006258,251,1.0
7596717,251,1.0
198900450,251,1.0
204696420,251,1.0
201395057,251,1.0
13396880,251,1.0
224390081,251,1.0
47397942,251,1.0
196664422,251,1.0
7785575,251,1.0
93641862,251,1.0
153889962,251,1.0
181832892,251,1.0
185949407,280,0.8171786994367639
206720263,251,1.0
206982417,265,0.9120640365923385
205643030,251,1.0
106339652,261,0.9269378131447097
58264912,309,0.7345227587946035
217771472,251,1.0
192400942,251,1.0
11849288,251,1.0
138526312,251,1.0
209477297,251,1.0
224714420,251,1.0
194330337,253,0.9842524625133321
213622605,251,1.0
66846562,251,1.0
182972264,251,1.0
39583642,251,1.0
131297192,251,1.0
34090932,251,1.0
121413562,251,1.0
220372946,276,0.8534650856389987
158554162,33,1.0
206337095,33,1.0
14129264,33,1.0
214750350,33,1.0
216452339,33,1.0
87193852,127,0.42782152230971127
219228417,33,1.0
170862852,33,1.0
94265632,33,1.0
2809129,33,1.0
205598004,33,1.0
147679552,33,1.0
206577016,33,1.0
64798082,33,1.0
204790242,33,1.0
198591978,33,1.0
176391672,33,1.0
212275755,33,1.0
209813144,33,1.0
208178909,33,1.0
2417378,33,1.0
207263492,59,0.5008766803039159
204838679,33,1.0
750364,33,1.0
97393472,71,0.4969818913480885
227533692,33,1.0
205647757,33,1.0
199743431,33,1.0
104166382,33,1.0
161852402,33,1.0
36667752,47,1.0
223209987,47,1.0
201680900,47,1.0
4376325,47,1.0
231098884,47,1.0
223520265,47,1.0
45898512,47,1.0
185272856,47,1.0
197683757,47,1.0
185551920,47,1.0
156644152,47,1.0
48039232,47,1.0
205845313,47,1.0
204880985,47,1.0
178624352,47,1.0
200092265,47,1.0
214477930,47,1.0
12552556,47,1.0
227134573,47,1.0
233467258,47,1.0
231220604,47,1.0
41156992,47,1.0
141043342,47,1.0
223885198,47,1.0
213336980,47,1.0
218054806,47,1.0
12983193,47,1.0
228542882,47,1.0
94453162,53,0.795355587808418
183506104,47,1.0
215488457,47,1.0
10544842,47,1.0
227447754,47,1.0
209092044,47,1.0
210232269,47,1.0
189228239,165,0.49637841832963786
185458640,47,1.0
193978319,47,1.0
50850772,47,1.0
203710427,47,1.0
138308322,47,1.0
202617826,47,1.0
228221689,47,1.0
187043066,47,1.0
227417343,47,1.0
227377517,50,1.0
216451847,50,1.0
217726758,50,1.0
212974424,50,1.0
12347749,67,0.6485753052917232
217974131,50,1.0
172073332,50,1.0
222247315,50,1.0
38729372,50,1.0
13248416,149,0.5640304734264466
33968802,50,1.0
232588197,149,0.5640304734264466
224685747,116,0.3383808095952024
217779389,50,1.0
212350913,50,1.0
211358914,50,1.0
198518474,50,1.0
212481739,50,1.0
175947482,67,0.6485753052917232
9904375,67,0.6485753052917232
176128392,245,1.0
188295207,245,1.0
149686322,245,1.0
86024262,245,1.0
136399942,245,1.0
195799113,245,1.0
213883995,245,1.0
189887587,245,1.0
222934157,311,0.6719634892645991
38584482,245,1.0
211998902,382,0.6851355622432013
184117514,245,1.0
218245402,245,1.0
221128997,245,1.0
206726441,245,1.0
7333165,245,1.0
62103862,360,0.6035592695759827
5783863,245,1.0
199075147,245,1.0
184280399,245,1.0
198726996,245,1.0
32007512,245,1.0
12074359,245,1.0
230914457,245,1.0
98835872,388,0.6664269160073524
201857441,245,1.0
202812849,245,1.0
187613627,245,1.0
231297477,311,0.6719634892645991
197630409,382,0.6851355622432013
230028756,245,1.0
225904099,245,1.0
208425479,382,0.6851355622432013
224308745,245,1.0
42506,245,1.0
34208282,245,1.0
93358632,245,1.0
197731890,245,1.0
69411382,245,1.0
193050180,245,1.0
182525541,245,1.0
7752299,245,1.0
12853877,245,1.0
212764291,245,1.0
190499461,245,1.0
182591120,245,1.0
180698772,245,1.0
185182915,245,1.0
9946829,245,1.0
12248783,245,1.0
58223312,245,1.0
62630612,245,1.0
196664025,245,1.0
189578984,245,1.0
8688363,245,1.0
30123762,283,0.789990727514222
202907404,245,1.0
53439252,359,0.5666422869236395
209738519,245,1.0
202938144,304,0.7252258120548897
208946987,283,0.789990727514222
162747192,245,1.0
127994682,245,1.0
174212922,245,1.0
217749308,245,1.0
12579661,245,1.0
199435099,245,1.0
234719094,245,1.0
13214587,245,1.0
73042822,245,1.0
227733392,245,1.0
62050212,245,1.0
205780937,360,0.6035592695759827
3438546,245,1.0
222552028,245,1.0
232105953,245,1.0
185532810,69,1.0
214363137,69,1.0
210486283,69,1.0
199636493,69,1.0
42475542,69,1.0
48142872,69,1.0
206415911,69,1.0
198394955,69,1.0
13635662,69,1.0
231547473,69,1.0
204111447,69,1.0
3687548,69,1.0
204131977,94,0.6524822695035462
190622857,69,1.0
228125847,69,1.0
115860122,69,1.0
8504995,69,1.0
13000884,69,1.0
212882101,69,1.0
213379283,69,1.0
100065502,69,1.0
208080105,69,1.0
141101812,69,1.0
196215550,94,0.6524822695035462
210432273,95,0.5679731243001119
195835666,94,0.6524822695035462
77137682,69,1.0
216693027,69,1.0
188871467,69,1.0
206558509,69,1.0
42155312,158,0.5098766427477224
216902463,69,1.0
122105152,94,0.6524822695035462
211525013,69,1.0
182457245,172,0.5362437100503196
196894650,69,1.0
198435772,69,1.0
217665993,69,1.0
199843274,69,1.0
68370382,94,0.6524822695035462
173424082,69,1.0
186694116,69,1.0
229186537,69,1.0
211421181,69,1.0
9703440,19,1.0
164390962,19,1.0
222171451,19,1.0
218802736,19,1.0
123237172,19,1.0
182983777,19,1.0
10632339,19,1.0
210263251,19,1.0
163763722,19,1.0
224880311,19,1.0
203773786,19,1.0
91685282,78,0.5058275058275058
162888712,39,1.0
4566030,39,1.0
204129305,39,1.0
195432998,39,1.0
33001522,39,1.0
33152582,39,1.0
128955992,39,1.0
144115802,39,1.0
186255970,39,1.0
120693352,39,1.0
163021932,39,1.0
61683832,39,1.0
195495598,39,1.0
186765488,39,1.0
8360116,139,0.602335522886039
198444735,39,1.0
196352197,39,1.0
85392582,39,1.0
195123934,39,1.0
182078192,39,1.0
186232564,39,1.0
138966802,39,1.0
196619550,39,1.0
80198432,39,1.0
197085995,39,1.0
190878510,46,0.7391304347826086
14570291,39,1.0
197087035,39,1.0
183993178,39,1.0
14362462,52,0.6606334841628959
170853742,39,1.0
183905649,39,1.0
194779516,39,1.0
91927932,39,1.0
58232232,39,1.0
194976174,39,1.0
77263282,39,1.0
136072642,42,0.8699186991869918
63169492,52,0.6266968325791855
187963864,136,0.6018518518518519
98140592,16,1.0
10246017,16,1.0
213134215,16,1.0
213488525,16,1.0
184600207,16,1.0
193728152,16,1.0
65668512,16,1.0
222189253,16,1.0
235172421,16,1.0
215377863,16,1.0
213377002,16,1.0
220430777,13,1.0
105743172,13,1.0
182556614,13,1.0
182771086,13,1.0
11783375,13,1.0
192445583,13,1.0
152975832,13,1.0
152365082,13,1.0
8543835,13,1.0
120534052,13,1.0
214776815,13,1.0
152840822,13,1.0
151703162,13,1.0
4817345,96,0.7859649122807018
236737539,14,1.0
191983122,83,1.0
236858961,15,0.8666666666666667
9710170,203,0.5792810808174413
182718557,83,1.0
45630562,14,1.0
51611252,14,1.0
184873081,14,1.0
26107532,121,0.7395316804407713
5107855,121,0.7395316804407713
10223251,83,1.0
188813464,83,1.0
38605482,83,1.0
182189362,14,1.0
7712083,190,0.5554441659704817
46727062,83,1.0
11805593,83,1.0
64902062,83,1.0
13546928,83,1.0
13783999,234,0.48450166905102526
198562752,83,1.0
29635012,83,1.0
14598599,83,1.0
195437521,83,1.0
227815398,14,1.0
104404972,83,1.0
186161661,83,1.0
12927999,83,1.0
53545522,9,1.0
92743262,9,1.0
222364477,9,1.0
153813452,166,1.0
201737245,202,0.6975025860795034
199490593,166,1.0
45290532,166,1.0
6505611,166,1.0
212768918,166,1.0
201565346,166,1.0
202331317,166,1.0
183523574,166,1.0
203167991,166,1.0
194782461,166,1.0
3065094,212,0.6611374407582938
58905862,166,1.0
202939664,166,1.0
31628562,166,1.0
201224466,166,1.0
190854427,276,0.6010540184453228
209937694,166,1.0
213499176,166,1.0
223039823,166,1.0
10098017,166,1.0
208571752,166,1.0
210653545,166,1.0
29063562,166,1.0
70794642,166,1.0
25947542,166,1.0
157924762,166,1.0
119541152,166,1.0
216735140,166,1.0
131148212,166,1.0
203315648,166,1.0
61837762,214,0.6499495414856742
111047112,186,0.8118570183086312
194440661,166,1.0
204588525,308,0.5008883624518804
219765230,166,1.0
182452719,166,1.0
63359512,166,1.0
13890114,166,1.0
188988997,212,0.6488419923097559
206807621,166,1.0
197825116,276,0.6010540184453228
195980929,166,1.0
205716102,276,0.6010540184453228
88991382,168,0.9816082121471343
208322237,166,1.0
215503550,166,1.0
203468484,166,1.0
203902663,166,1.0
207974099,276,0.6010540184453228
49174232,166,1.0
202995456,166,1.0
186654478,166,1.0
12470076,166,1.0
190408520,166,1.0
175912782,166,1.0
227670876,166,1.0
214996829,166,1.0
147750752,166,1.0
228226930,166,1.0
176847742,270,0.5432190554867135
158700422,179,0.866047329106773
149682062,166,1.0
205254561,166,1.0
201974691,166,1.0
191680433,166,1.0
209564601,166,1.0
153326532,166,1.0
215059447,166,1.0
198722559,166,1.0
227082708,21,1.0
207110915,21,1.0
199078026,21,1.0
194038924,104,0.7686706497386109
207115915,21,1.0
191134110,21,1.0
190407603,104,0.7686706497386109
211552819,21,1.0
9770948,104,0.7686706497386109
71571652,21,1.0
124103492,21,1.0
191212362,156,0.4150537634408602
173271882,21,1.0
214473036,21,1.0
232231011,104,0.7686706497386109
207947876,21,1.0
174956652,21,1.0
156090352,104,0.7686706497386109
127551742,104,0.7686706497386109
201163223,114,1.0
234405377,114,1.0
224001542,114,1.0
231735814,114,1.0
13447178,114,1.0
183928842,114,1.0
234952202,114,1.0
229918744,114,1.0
218757145,114,1.0
233234460,114,1.0
148123172,114,1.0
107049522,114,1.0
190037557,114,1.0
98687032,114,1.0
208244284,114,1.0
230181949,114,1.0
28702782,114,1.0
237248063,114,1.0
227533893,114,1.0
210133063,114,1.0
7481419,114,1.0
223532621,114,1.0
87052392,114,1.0
217035903,114,1.0
183355527,114,1.0
209616520,114,1.0
212569741,114,1.0
8538260,114,1.0
236740758,114,1.0
37908122,120,0.9061624649859944
187299999,114,1.0
194008736,114,1.0
215907491,114,1.0
42866852,114,1.0
225334949,143,0.6753668866344923
227789998,114,1.0
227267247,114,1.0
231806652,114,1.0
229503683,114,1.0
158509252,114,1.0
230644423,114,1.0
103022292,114,1.0
227279572,114,1.0
9486554,114,1.0
187920090,114,1.0
191325936,114,1.0
92085492,114,1.0
211669237,114,1.0
103671032,150,0.632751677852349
235160834,114,1.0
152414472,114,1.0
224381711,114,1.0
28328722,114,1.0
222408471,115,0.9826086956521739
59019042,114,1.0
161339692,114,1.0
12856622,114,1.0
184337712,114,1.0
189787440,114,1.0
189218108,114,1.0
235553085,114,1.0
237711175,114,1.0
224419677,114,1.0
207339870,114,1.0
13784422,114,1.0
7154025,114,1.0
211542892,114,1.0
7417198,114,1.0
68280692,114,1.0
51691392,114,1.0
196810631,114,1.0
234021775,114,1.0
227713937,114,1.0
67435922,114,1.0
152932242,114,1.0
4859797,237,0.5001430308231424
9890725,120,0.9061624649859944
8517547,114,1.0
83777962,114,1.0
219518902,114,1.0
99399612,114,1.0
224699842,114,1.0
91079112,114,1.0
226499020,114,1.0
221993940,114,1.0
232617949,114,1.0
229666790,114,1.0
214082537,114,1.0
150452202,114,1.0
71287282,114,1.0
197715975,126,1.0
13275146,126,1.0
214085642,302,0.5652680909110911
56277052,126,1.0
216866901,126,1.0
200898815,126,1.0
201249049,157,0.7286460885186999
209842501,126,1.0
135733652,126,1.0
198105506,126,1.0
183550384,126,1.0
9836992,126,1.0
105538032,126,1.0
206725618,126,1.0
198740479,126,1.0
198291973,126,1.0
161047052,126,1.0
199324203,126,1.0
226888239,126,1.0
213875271,126,1.0
186974810,126,1.0
106945172,126,1.0
105960092,126,1.0
185692888,126,1.0
182827769,154,0.7156438332908921
161237842,126,1.0
198108003,126,1.0
48020352,126,1.0
188763008,126,1.0
198124436,126,1.0
206742428,126,1.0
82203572,126,1.0
205085635,126,1.0
165178312,126,1.0
53115852,126,1.0
198618067,126,1.0
204960806,126,1.0
63169652,126,1.0
217953476,126,1.0
195337451,126,1.0
204426507,126,1.0
202028316,346,0.45800452374968587
10853675,126,1.0
197948725,126,1.0
89867622,126,1.0
210347394,126,1.0
211989895,126,1.0
202870163,126,1.0
198333848,126,1.0
199558573,126,1.0
198331825,126,1.0
212356550,126,1.0
193420743,126,1.0
199538122,126,1.0
189029901,126,1.0
184602143,126,1.0
210689617,126,1.0
209022746,126,1.0
203173660,126,1.0
186654507,157,0.7286460885186999
216923954,126,1.0
197642047,126,1.0
197728111,126,1.0
193609612,126,1.0
209078263,126,1.0
208732641,17,1.0
11542678,39,0.3616734143049933
67178522,17,1.0
229034658,17,1.0
78047012,17,1.0
210492972,17,1.0
12848437,17,1.0
25179212,35,0.561344537815126
53318232,17,1.0
214464344,17,1.0
214237688,100,1.0
211456520,100,1.0
224636427,100,1.0
206198797,100,1.0
233693712,100,1.0
233062934,151,0.6235761589403973
183853641,100,1.0
184826453,186,0.436036036036036
237104741,100,1.0
201104493,100,1.0
214249072,100,1.0
187254915,100,1.0
206461605,100,1.0
222595237,100,1.0
224629422,100,1.0
233150130,100,1.0
219660493,100,1.0
75170512,100,1.0
221041890,100,1.0
11721464,100,1.0
223408889,100,1.0
70676732,100,1.0
236056330,100,1.0
237510410,100,1.0
87652622,100,1.0
223810318,100,1.0
228396306,282,0.3903485525352717
222098194,100,1.0
210578213,100,1.0
219862823,100,1.0
235753770,100,1.0
104683312,100,1.0
13345083,100,1.0
221041467,100,1.0
45662532,100,1.0
188816199,100,1.0
74620232,100,1.0
219763545,100,1.0
217759086,100,1.0
108489592,100,1.0
224193428,100,1.0
211050390,102,0.9613667249077849
157692322,100,1.0
230684071,154,0.6005432476020711
221931435,100,1.0
229181867,136,0.631917211328976
200303035,100,1.0
234837954,100,1.0
234413001,100,1.0
196431820,109,0.8756371049949032
213268949,100,1.0
89360352,100,1.0
216026080,100,1.0
201184739,100,1.0
221301745,100,1.0
219315192,100,1.0
219085305,100,1.0
211650042,100,1.0
16318981,123,1.0
209510913,123,1.0
207289862,123,1.0
213831175,123,1.0
34686472,123,1.0
100557832,123,1.0
10278922,123,1.0
8046606,123,1.0
234762767,123,1.0
188338206,228,0.5057191436741634
215578671,123,1.0
10211377,123,1.0
202346045,123,1.0
225370185,123,1.0
11353164,123,1.0
88472142,123,1.0
199513676,137,0.8166595105195363
213463116,123,1.0
215214171,123,1.0
211861105,123,1.0
78748792,123,1.0
9247353,123,1.0
198078591,123,1.0
181768322,123,1.0
218200194,123,1.0
213038727,123,1.0
72865932,123,1.0
74723982,123,1.0
151797912,123,1.0
110206122,173,0.5877806156741497
231939754,123,1.0
191736505,123,1.0
182599881,123,1.0
154857162,123,1.0
210647753,123,1.0
182520013,138,0.8077858880778589
44025552,123,1.0
33909462,123,1.0
5641432,123,1.0
220758743,123,1.0
233247962,123,1.0
10936543,152,0.6944928546531892
2984170,123,1.0
110029052,123,1.0
203708673,123,1.0
5713156,123,1.0
191382281,123,1.0
104693002,123,1.0
190770955,123,1.0
204086025,123,1.0
211541264,123,1.0
143771412,123,1.0
186723095,123,1.0
24053022,123,1.0
725796,123,1.0
200927019,123,1.0
118275382,123,1.0
188656957,123,1.0
539971,123,1.0
218618692,123,1.0
103956302,123,1.0
170531162,123,1.0
200610650,123,1.0
193638242,123,1.0
188335988,123,1.0
197915004,123,1.0
206526343,123,1.0
53539742,123,1.0
198568357,123,1.0
9102758,123,1.0
198020520,123,1.0
198991274,123,1.0
58133932,123,1.0
203391918,123,1.0
235170226,123,1.0
150452672,123,1.0
217268165,123,1.0
38979022,123,1.0
212383183,123,1.0
14598103,123,1.0
183444456,123,1.0
148073452,123,1.0
226314224,123,1.0
215556084,123,1.0
16824821,123,1.0
5891067,123,1.0
227672599,11,0.6181818181818182
231283413,8,1.0
228667799,8,1.0
231627231,4,1.0
232046310,4,1.0
218596591,4,1.0
132813132,31,1.0
180722412,31,1.0
5739275,31,1.0
1921821,31,1.0
50979842,31,1.0
197133543,31,1.0
115180072,80,0.7734177215189874
200369160,141,0.5150962512664641
10322475,69,1.0
13905996,11,1.0
112818252,69,1.0
203393613,69,1.0
80361552,69,1.0
280159,69,1.0
184829570,69,1.0
47085722,69,1.0
195563691,69,1.0
6137543,69,1.0
10167520,11,1.0
180315362,69,1.0
226224370,71,0.9533199195171026
11629313,11,1.0
217129772,69,1.0
205302578,11,1.0
114618212,97,0.6039518900343642
12131688,230,0.4468198215302829
95011732,96,0.6410087719298245
10243995,116,0.8296851574212893
12418464,11,1.0
194117564,69,1.0
192123839,69,1.0
151552972,83,0.7190714075815456
12766172,69,1.0
190176362,13,1.0
234804505,13,1.0
238642986,13,1.0
9823531,13,1.0
190261038,13,1.0
230010671,141,0.8602836879432624
13369916,2,1.0
140571002,2,1.0
214872604,20,1.0
1952821,24,0.7536231884057971
10734674,43,0.49612403100775193
213868661,20,1.0
2865794,7,1.0
3550993,20,1.0
209314088,20,1.0
181729622,43,0.7209302325581395
205986160,20,1.0
192388475,20,1.0
193701350,20,1.0
199270888,20,1.0
186937417,23,1.0
204613935,23,1.0
66703732,23,1.0
148556432,23,1.0
202570508,23,1.0
184498980,23,1.0
210469769,23,1.0
120822802,23,1.0
153531752,23,1.0
200191561,23,1.0
144207502,23,1.0
11124434,23,1.0
10686284,23,1.0
189137497,29,1.0
227324179,29,1.0
194711196,29,1.0
185282355,29,1.0
8356796,29,1.0
88949822,29,1.0
222171588,29,1.0
134380742,29,1.0
16997711,29,1.0
226787030,29,1.0
226742107,29,1.0
108746462,29,1.0
35972972,29,1.0
216715772,70,0.518840579710145
227455764,6,1.0
9718805,6,1.0
101870872,6,1.0
103296662,33,0.6931818181818182
6008820,6,1.0
182608187,180,1.0
235209824,180,1.0
171615392,221,0.7816536404771699
190974344,180,1.0
209996273,193,0.9181778929188256
215632435,180,1.0
200903545,193,0.8956174438687392
188124377,180,1.0
209382675,218,0.7213038515198917
235670848,180,1.0
194768312,180,1.0
217853628,180,1.0
206491811,180,1.0
414065,180,1.0
211612797,180,1.0
23229581,180,1.0
80278962,180,1.0
9795125,180,1.0
116897342,180,1.0
224376384,180,1.0
8025734,180,1.0
195352466,221,0.7374331550802139
18864081,180,1.0
214824922,180,1.0
183171432,180,1.0
201759245,180,1.0
110822022,50,1.0
229157120,50,1.0
183492106,50,1.0
10179861,50,1.0
127399192,50,1.0
116692002,50,1.0
188349477,50,1.0
199392057,50,1.0
227026234,50,1.0
195849544,50,1.0
211544653,50,1.0
10598739,50,1.0
196361562,50,1.0
184164701,50,1.0
110831712,50,1.0
199779687,50,1.0
192818804,50,1.0
111774332,50,1.0
183046022,50,1.0
188721289,50,1.0
8671631,50,1.0
105328272,50,1.0
139913872,50,1.0
137820832,50,1.0
4035747,50,1.0
162422192,50,1.0
36293562,50,1.0
12871614,50,1.0
198108609,50,1.0
198363330,50,1.0
205039306,50,1.0
218270931,50,1.0
139462102,50,1.0
108686552,50,1.0
183855835,50,1.0
183510749,50,1.0
188733662,50,1.0
193369825,50,1.0
213670377,50,1.0
138921712,50,1.0
101203442,50,1.0
94438022,80,1.0
13557253,80,1.0
183336467,80,1.0
75194902,80,1.0
30721572,80,1.0
198658606,80,1.0
139889212,80,1.0
46375012,80,1.0
214238344,80,1.0
204894353,80,1.0
126928532,80,1.0
12579483,80,1.0
202729636,80,1.0
36484792,80,1.0
206329031,80,1.0
59815112,80,1.0
198874837,80,1.0
176164622,80,1.0
189615390,80,1.0
194379078,80,1.0
40336202,106,0.6104222821203953
214213967,80,1.0
14088528,80,1.0
40568702,80,1.0
120002952,80,1.0
191798684,80,1.0
83328422,80,1.0
98282412,80,1.0
214243245,80,1.0
11840473,80,1.0
135770602,80,1.0
74467822,108,0.6540325372101073
239207065,7,1.0
35079522,7,1.0
3363302,7,1.0
230736743,8,0.8214285714285714
222298805,21,1.0
188470793,21,1.0
184450577,21,1.0
223905554,21,1.0
223930139,21,1.0
231315751,21,1.0
212154798,21,1.0
217254582,21,1.0
174879032,21,1.0
198877889,21,1.0
9485384,21,1.0
219417575,21,1.0
219037159,21,1.0
218223337,21,1.0
11249264,21,1.0
30018302,21,1.0
233650311,68,1.0
223395987,68,1.0
196253857,68,1.0
235854043,68,1.0
214589711,88,0.6745036572622779
199041370,68,1.0
